wavenumber (1/cm)	n	k
59.19210197456021	4.299426725805659	0.01300707888779315
59.3588402899815	4.300583642934737	0.01291614233006988
59.5255786054028	4.301384716876122	0.013384758985218655
59.6923169208241	4.3014271500873065	0.01357278773688429
59.859055236245396	4.301806412937701	0.012927445719962419
60.025793551666695	4.302944297137953	0.012654493828645974
60.19253186708799	4.303782820587866	0.013049288252862461
60.359270182509285	4.3038938288552995	0.013278494468713117
60.526008497930576	4.304174215107657	0.012675691419697818
60.692746813351874	4.3052918986503075	0.012294066528046228
60.85948512877317	4.30619454617705	0.012628352112764848
61.02622344419447	4.306466817843835	0.012897313823453993
61.19296175961577	4.306713238902807	0.012472206614848231
61.35970007503706	4.307710574460879	0.012015624868152469
61.52643839045836	4.308705731760456	0.01221691187722688
61.69317670587965	4.3092632314322366	0.012503463693299927
61.85991502130095	4.309585961329713	0.01245361669732448
62.02665333672225	4.310264796747257	0.01209688135976161
62.193391652143546	4.311208367401305	0.012094229287354973
62.36012996756484	4.311937957443723	0.012303126219477316
62.526868282986136	4.312380430320674	0.012455230444668494
62.693606598407435	4.312837272725753	0.012206990663164288
62.86034491382873	4.313716281975199	0.01200183869448509
63.027083229250024	4.314547333776082	0.012159339997665226
63.19382154467132	4.315005637703562	0.012361629806251492
63.360559860092614	4.31535029571711	0.012080858549695005
63.52729817551391	4.316258007409459	0.011692908927040656
63.69403649093521	4.317238691863835	0.011868122239903574
63.86077480635651	4.317699249117426	0.012176374207736181
64.0275131217778	4.317915322253109	0.01192549249921598
64.1942514371991	4.3187583862471035	0.011389713317686576
64.3609897526204	4.319829326704748	0.011490049273176173
64.5277280680417	4.3203800871853595	0.011761317354794684
64.694466383463	4.32070639585307	0.011609287836525548
64.86120469888428	4.321467390426978	0.011176311454306259
65.02794301430558	4.322494242588766	0.011223062750249594
65.19468132972688	4.323060074460708	0.011421605852286881
65.36141964514817	4.323523608692828	0.011249680697515078
65.52815796056947	4.324334563024097	0.010929761106289265
65.69489627599077	4.325338680961567	0.010976042032291081
65.86163459141206	4.3259513152303715	0.011175415400186307
66.02837290683335	4.326470120707636	0.011048398992028564
66.19511122225465	4.327249194786448	0.010787057488100969
66.36184953767595	4.328227397380748	0.010751227553583835
66.52858785309725	4.328966452158273	0.01092512557030069
66.69532616851855	4.329556418641825	0.010881090122465468
66.86206448393985	4.330287300337815	0.010679573587995133
67.02880279936115	4.3312223680669995	0.010556505045596819
67.19554111478244	4.332066842126022	0.010688176000732724
67.36227943020374	4.332679311054733	0.01067093385001826
67.52901774562503	4.333434549736321	0.010457026380296278
67.69575606104632	4.334412433570828	0.010361806464050164
67.86249437646761	4.335302579450705	0.010580623488696728
68.02923269188891	4.335781425743871	0.010686343082593199
68.1959710073102	4.336382464514882	0.010343462072388041
68.3627093227315	4.337479781837727	0.010077677196603393
68.5294476381528	4.338566800305428	0.010352751508865197
68.6961859535741	4.3390407717319395	0.010646534543248314
68.8629242689954	4.339511447919307	0.010303741949045158
69.0296625844167	4.340647591238351	0.009921673263571715
69.196400899838	4.341883417416816	0.010219268055765146
69.3631392152593	4.3424242158510795	0.010663590182992051
69.5298775306806	4.342850291328741	0.010434533921322046
69.69661584610189	4.34391901760492	0.01007485170323761
69.86335416152319	4.345143242322898	0.010328592380211042
70.03009247694446	4.3457458686036965	0.010764953825643412
70.19683079236576	4.346214046076636	0.010552238287406316
70.36356910778706	4.347329307279516	0.010219956389535895
70.53030742320836	4.348587067637883	0.010525688750620654
70.69704573862965	4.349271040362715	0.011044292726773559
70.86378405405095	4.349697848602533	0.011116262031156607
71.03052236947225	4.350399530387584	0.010941266529514021
71.19726068489355	4.351294107913529	0.01094903081382396
71.36399900031485	4.3519993847597345	0.011189558547589547
71.53073731573615	4.352239736810851	0.011220889783632268
71.69747563115745	4.352618873447838	0.010532325264400575
71.86421394657874	4.3538554959376246	0.00983051979124444
72.03095226200003	4.355202877450683	0.009970120488730257
72.19769057742133	4.355789323255056	0.01016567185273071
72.36442889284262	4.356437682893473	0.009676036238488237
72.53116720826391	4.357796774046701	0.009280291336029391
72.69790552368521	4.359091162861629	0.009626190528272134
72.8646438391065	4.359621409075606	0.009952147437398858
73.0313821545278	4.360182129892234	0.00953789628796994
73.1981204699491	4.36147695399237	0.009137225878028093
73.3648587853704	4.362779573160996	0.0094666577014288
73.5315971007917	4.363320758047099	0.009830856036590948
73.698335416213	4.363855249809711	0.009390800267801725
73.8650737316343	4.365210475826473	0.008905306516849667
74.03181204705558	4.366630244799319	0.009220942786617083
74.19855036247688	4.3672346747549495	0.009607607381211934
74.36528867789818	4.3678238364409205	0.00914787001275267
74.53202699331948	4.369251998173333	0.008670445032647255
74.69876530874078	4.370683215048369	0.009013103048029035
74.86550362416207	4.371247975630964	0.009347459200387659
75.03224193958336	4.37192003065082	0.008698256930616589
75.19898025500466	4.373629330574785	0.00816237260799723
75.36571857042595	4.375213141015893	0.00868496710695447
75.53245688584725	4.375712700072217	0.0091151011339995
75.69919520126855	4.376351337747736	0.008369743327114817
75.86593351668985	4.378214307380398	0.00776315650471524
76.03267183211113	4.379930302048085	0.008437324178536324
76.19941014753243	4.380380100099931	0.009026912912132392
76.36614846295373	4.380912219737817	0.008315775921746805
76.53288677837503	4.3827549609109075	0.007649794027307456
76.69962509379633	4.384555997473202	0.008317897277307477
76.86636340921763	4.385071751873163	0.008975001536065952
77.03310172463893	4.385602316142874	0.008368764635176178
77.19984004006022	4.38736795635193	0.007747301199809056
77.36657835548152	4.389135452521468	0.008367132460477425
77.53331667090282	4.389688419472688	0.009007483400074935
77.7000549863241	4.390223495305027	0.008403141608936043
77.8667933017454	4.3920103691312455	0.007727577968121702
78.03353161716669	4.393876451809717	0.008302606085233368
78.20026993258799	4.394540983023078	0.00893186522133165
78.36700824800928	4.395224285527268	0.008375780235073129
78.53374656343058	4.3970854544471685	0.00782494074704148
78.70048487885188	4.398912299130218	0.008438650402241094
78.86722319427318	4.399598194259376	0.008948149253428721
79.03396150969448	4.400469325587977	0.008319620505631958
79.20069982511578	4.402449388174036	0.00785738870185286
79.36743814053708	4.404191508812827	0.008472527017176362
79.53417645595837	4.404854314400653	0.008688871550470312
79.70091477137967	4.406116252610657	0.007868420776783017
79.86765308680097	4.408432522062148	0.007710690324523255
80.03439140222227	4.409992149280745	0.00860075914117812
80.20112971764354	4.410565421159024	0.008560277215346104
80.36786803306484	4.412225333644959	0.007633024582789923
80.53460634848614	4.414783545415979	0.007852000469992924
80.70134466390743	4.416076088800555	0.008913527229885428
80.86808297932873	4.4166482716459186	0.008581001491966452
81.03482129475003	4.418643580256695	0.007649821781325925
81.20155961017133	4.421222523163908	0.008183915384108896
81.36829792559263	4.422253576955486	0.009152393732364926
81.53503624101393	4.423130872191194	0.008481826936190753
81.70177455643523	4.425624030077243	0.007755181185543726
81.86851287185652	4.428099291643525	0.008649487141483564
82.03525118727782	4.428952875544677	0.009170261839761516
82.2019895026991	4.43059052843604	0.008177786740349068
82.3687278181204	4.433665068114971	0.008046690889675554
82.5354661335417	4.435660523929098	0.009279041755496119
82.70220444896299	4.4366577562351495	0.008962822745583174
82.86894276438429	4.4394232863494	0.00799267364170446
83.03568107980558	4.442774151675563	0.008832726656746587
83.20241939522688	4.444133858388893	0.009734079040162859
83.36915771064818	4.44623008342875	0.00863910102839512
83.53589602606948	4.450223817194841	0.008453587029735962
83.70263434149078	4.452994031100555	0.010045316930360829
83.86937265691208	4.454666176808433	0.009798661878603183
84.03611097233338	4.4583356831162195	0.008932838532486574
84.20284928775466	4.462436632839145	0.010006444098879276
84.36958760317596	4.46495243786569	0.010728700063549167
84.53632591859726	4.468383192586181	0.010337189815323838
84.70306423401856	4.472645811884588	0.010867199952514232
84.86980254943985	4.4762834790557795	0.011433361040312427
85.03654086486115	4.480586015097927	0.011796871722339824
85.20327918028244	4.485715804410466	0.01286186496497597
85.37001749570373	4.488289461455021	0.013452234902515636
85.53675581112503	4.493069737617609	0.0134600517768748
85.70349412654633	4.498337671036301	0.014714619410674994
85.87023244196763	4.50286636954819	0.016013652033423635
86.03697075738893	4.507994475246787	0.016794973346649592
86.20370907281021	4.514133233186074	0.01771639531326124
86.37044738823151	4.521787527009022	0.019167244138085814
86.53718570365281	4.530992248959127	0.02186049231862843
86.70392401907411	4.541144913376729	0.025434089805129595
86.8706623344954	4.551740456585796	0.02867236725501883
87.0374006499167	4.561822428221131	0.030646210710168802
87.204138965338	4.571338562412906	0.031813363656409396
87.3708772807593	4.581139299768928	0.034169251156274734
87.5376155961806	4.593569350082275	0.04102760218463335
87.7043539116019	4.542028090844498	0.0460056816331679
87.87109222702318	4.490307285985457	0.04264820469073817
88.03783054244448	4.5028219517232735	0.04085708818480947
88.20456885786577	4.505432593468488	0.05587909742587043
88.37130717328706	4.498669749141896	0.055791113300427256
88.53804548870836	4.499702517236626	0.04054640498982374
88.70478380412966	4.509674008869871	0.04293770811522898
88.87152211955096	4.502454293138202	0.048448400848540636
89.03826043497226	4.495337524670781	0.04436524704588407
89.20499875039356	4.506168267274887	0.039642090899353576
89.37173706581486	4.52603210443654	0.04938632757518968
89.53847538123615	4.480300042945511	0.048458620864814735
89.70521369665745	4.427319883993329	0.03692043034767104
89.87195201207875	4.443613896629419	0.037852854730914993
90.03869032750005	4.395274809737535	0.037242314262028633
90.20542864292133	4.345594390361648	0.029382862605950133
90.37216695834262	4.361088601677001	0.022672944564033886
90.53890527376392	4.3759980654901405	0.018796761026333327
90.70564358918521	4.3904704731396045	0.015675792987598802
90.87238190460651	4.4043017354011536	0.012426106040127331
91.03912022002781	4.415661705836045	0.009819702340570405
91.20585853544911	4.425815922261626	0.008170607583939974
91.37259685087041	4.434649474891063	0.007949063065717901
91.5393351662917	4.441758456181082	0.007525721826724934
91.706073481713	4.449136075713438	0.007412992438441597
91.8728117971343	4.454631450747623	0.007496457748454489
92.0395501125556	4.46077645325372	0.0066491725306366285
92.20628842797689	4.466722504110834	0.00760125204583257
92.37302674339819	4.470913916890514	0.0070824238826005855
92.53976505881948	4.476472210147054	0.006199485056419617
